time, co2(ppm), temperature(C), rel_humidity(percent)
31-08-2023 16:26:00, 1646, 21.32, 71.15
31-08-2023 16:26:05, 1646, 21.32, 71.15
31-08-2023 16:26:10, 1646, 21.35, 71.15
31-08-2023 16:26:15, 1646, 21.31, 71.19
31-08-2023 16:26:20, 1647, 21.32, 71.19
31-08-2023 16:26:25, 1646, 21.34, 71.20
31-08-2023 16:26:30, 1644, 21.34, 71.19
31-08-2023 16:26:35, 1645, 21.32, 71.13
31-08-2023 16:26:40, 1645, 21.34, 71.17
31-08-2023 16:26:45, 1644, 21.32, 71.14
31-08-2023 16:26:50, 1643, 21.32, 71.15
31-08-2023 16:26:55, 1642, 21.31, 71.16
31-08-2023 16:27:00, 1642, 21.32, 71.16
31-08-2023 16:27:05, 1641, 21.34, 71.15
31-08-2023 16:27:10, 1642, 21.33, 71.17
31-08-2023 16:27:15, 1643, 21.31, 71.18
31-08-2023 16:27:20, 1643, 21.35, 71.22
31-08-2023 16:27:25, 1642, 21.32, 71.17
31-08-2023 16:27:30, 1644, 21.32, 71.17
31-08-2023 16:27:35, 1646, 21.31, 71.18
31-08-2023 16:27:40, 1646, 21.31, 71.17
31-08-2023 16:27:45, 1646, 21.32, 71.21
31-08-2023 16:27:50, 1645, 21.34, 71.18
31-08-2023 16:27:55, 1645, 21.34, 71.14
31-08-2023 16:28:00, 1645, 21.32, 71.17
31-08-2023 16:28:05, 1644, 21.33, 71.15
31-08-2023 16:28:10, 1644, 21.33, 71.17
31-08-2023 16:28:15, 1645, 21.32, 71.17
31-08-2023 16:28:20, 1644, 21.35, 71.18
31-08-2023 16:28:25, 1643, 21.34, 71.17
31-08-2023 16:28:30, 1643, 21.34, 71.15
31-08-2023 16:28:35, 1643, 21.34, 71.15
31-08-2023 16:28:40, 1642, 21.34, 71.13
31-08-2023 16:28:45, 1642, 21.34, 71.17
31-08-2023 16:28:50, 1642, 21.33, 71.16
31-08-2023 16:28:55, 1642, 21.34, 71.17
31-08-2023 16:29:00, 1642, 21.35, 71.17
31-08-2023 16:29:05, 1642, 21.34, 71.17
31-08-2023 16:29:10, 1641, 21.32, 71.17
31-08-2023 16:29:15, 1642, 21.34, 71.16
31-08-2023 16:29:20, 1642, 21.34, 71.15
31-08-2023 16:29:25, 1642, 21.34, 71.17
31-08-2023 16:29:30, 1642, 21.34, 71.13
31-08-2023 16:29:35, 1642, 21.33, 71.12
31-08-2023 16:29:40, 1642, 21.34, 71.13
31-08-2023 16:29:45, 1641, 21.33, 71.14
31-08-2023 16:29:50, 1641, 21.32, 71.11
31-08-2023 16:29:55, 1641, 21.32, 71.11
31-08-2023 16:30:00, 1641, 21.33, 71.15
31-08-2023 16:30:05, 1640, 21.32, 71.21
31-08-2023 16:30:10, 1640, 21.33, 71.17
31-08-2023 16:30:15, 1640, 21.33, 71.17
31-08-2023 16:30:20, 1640, 21.33, 71.15
31-08-2023 16:30:25, 1640, 21.36, 71.16
31-08-2023 16:30:30, 1641, 21.34, 71.17
31-08-2023 16:30:35, 1642, 21.36, 71.16
31-08-2023 16:30:40, 1642, 21.35, 71.19
31-08-2023 16:30:45, 1643, 21.32, 71.13
31-08-2023 16:30:50, 1643, 21.35, 71.16
31-08-2023 16:30:55, 1644, 21.35, 71.16
31-08-2023 16:31:00, 1644, 21.33, 71.12
31-08-2023 16:31:05, 1645, 21.34, 71.13
31-08-2023 16:31:10, 1644, 21.35, 71.16
31-08-2023 16:31:15, 1644, 21.34, 71.13
31-08-2023 16:31:20, 1644, 21.35, 71.16
31-08-2023 16:31:25, 1643, 21.34, 71.11
31-08-2023 16:31:30, 1641, 21.34, 71.10
31-08-2023 16:31:35, 1640, 21.30, 71.08
31-08-2023 16:31:40, 1640, 21.32, 71.14
31-08-2023 16:31:45, 1639, 21.33, 71.12
31-08-2023 16:31:50, 1639, 21.33, 71.15
31-08-2023 16:31:55, 1638, 21.34, 71.12
31-08-2023 16:32:00, 1635, 21.32, 71.12
31-08-2023 16:32:05, 1635, 21.35, 71.16
31-08-2023 16:32:10, 1636, 21.34, 71.13
31-08-2023 16:32:15, 1637, 21.33, 71.16
31-08-2023 16:32:20, 1636, 21.34, 71.14
31-08-2023 16:32:25, 1637, 21.32, 71.10
31-08-2023 16:32:30, 1637, 21.35, 71.16
31-08-2023 16:32:35, 1636, 21.32, 71.15
31-08-2023 16:32:40, 1635, 21.33, 71.15
31-08-2023 16:32:45, 1634, 21.34, 71.18
31-08-2023 16:32:50, 1635, 21.35, 71.13
31-08-2023 16:32:55, 1636, 21.34, 71.15
31-08-2023 16:33:00, 1636, 21.32, 71.13
31-08-2023 16:33:05, 1636, 21.35, 71.16
31-08-2023 16:33:10, 1636, 21.34, 71.18
31-08-2023 16:33:15, 1636, 21.34, 71.17
31-08-2023 16:33:20, 1636, 21.34, 71.14
31-08-2023 16:33:25, 1636, 21.32, 71.15
31-08-2023 16:33:30, 1636, 21.34, 71.18
31-08-2023 16:33:35, 1637, 21.35, 71.17
31-08-2023 16:33:40, 1638, 21.34, 71.15
31-08-2023 16:33:46, 1638, 21.32, 71.13
31-08-2023 16:33:51, 1638, 21.33, 71.13
31-08-2023 16:33:56, 1638, 21.32, 71.17
31-08-2023 16:34:01, 1638, 21.31, 71.13
31-08-2023 16:34:06, 1637, 21.33, 71.13
31-08-2023 16:34:11, 1637, 21.34, 71.17
31-08-2023 16:34:16, 1637, 21.34, 71.17
31-08-2023 16:34:21, 1637, 21.34, 71.10
31-08-2023 16:34:26, 1638, 21.32, 71.13
31-08-2023 16:34:31, 1639, 21.33, 71.14
31-08-2023 16:34:36, 1642, 21.32, 71.17
31-08-2023 16:34:41, 1642, 21.34, 71.13
31-08-2023 16:34:46, 1643, 21.33, 71.15
31-08-2023 16:34:51, 1643, 21.34, 71.17
31-08-2023 16:34:56, 1643, 21.33, 71.14
31-08-2023 16:35:01, 1643, 21.32, 71.14
31-08-2023 16:35:06, 1643, 21.34, 71.16
31-08-2023 16:35:11, 1643, 21.35, 71.15
31-08-2023 16:35:16, 1644, 21.34, 71.13
31-08-2023 16:35:21, 1644, 21.33, 71.15
31-08-2023 16:35:26, 1645, 21.33, 71.13
31-08-2023 16:35:31, 1644, 21.34, 71.08
31-08-2023 16:35:36, 1643, 21.33, 71.15
31-08-2023 16:35:41, 1644, 21.33, 71.13
31-08-2023 16:35:46, 1642, 21.32, 71.11
31-08-2023 16:35:51, 1640, 21.34, 71.14
31-08-2023 16:35:56, 1640, 21.33, 71.14
31-08-2023 16:36:01, 1639, 21.32, 71.10
31-08-2023 16:36:06, 1638, 21.33, 71.10
31-08-2023 16:36:11, 1638, 21.32, 71.14
31-08-2023 16:36:16, 1637, 21.33, 71.12
31-08-2023 16:36:21, 1637, 21.34, 71.17
31-08-2023 16:36:26, 1638, 21.32, 71.10
31-08-2023 16:36:31, 1637, 21.31, 71.13
31-08-2023 16:36:36, 1637, 21.32, 71.12
31-08-2023 16:36:41, 1636, 21.35, 71.13
31-08-2023 16:36:46, 1636, 21.32, 71.13
31-08-2023 16:36:51, 1636, 21.33, 71.11
31-08-2023 16:36:56, 1636, 21.32, 71.11
31-08-2023 16:37:01, 1637, 21.32, 71.12
31-08-2023 16:37:06, 1637, 21.32, 71.13
31-08-2023 16:37:11, 1636, 21.32, 71.12
31-08-2023 16:37:16, 1636, 21.33, 71.10
31-08-2023 16:37:21, 1636, 21.31, 71.13
31-08-2023 16:37:26, 1637, 21.34, 71.09
31-08-2023 16:37:31, 1637, 21.34, 71.14
31-08-2023 16:37:36, 1636, 21.34, 71.09
31-08-2023 16:37:41, 1636, 21.34, 71.13
31-08-2023 16:37:46, 1637, 21.34, 71.17
31-08-2023 16:37:51, 1637, 21.33, 71.12
31-08-2023 16:37:56, 1637, 21.32, 71.08
31-08-2023 16:38:01, 1636, 21.34, 71.13
31-08-2023 16:38:06, 1636, 21.36, 71.15
31-08-2023 16:38:11, 1637, 21.32, 71.13
31-08-2023 16:38:16, 1638, 21.33, 71.15
31-08-2023 16:38:21, 1638, 21.33, 71.09
31-08-2023 16:38:26, 1638, 21.34, 71.09
31-08-2023 16:38:31, 1638, 21.33, 71.14
31-08-2023 16:38:36, 1639, 21.32, 71.13
31-08-2023 16:38:41, 1639, 21.34, 71.12
31-08-2023 16:38:46, 1639, 21.32, 71.14
31-08-2023 16:38:51, 1639, 21.34, 71.06
31-08-2023 16:38:56, 1639, 21.34, 71.10
31-08-2023 16:39:01, 1639, 21.32, 71.13
31-08-2023 16:39:06, 1638, 21.35, 71.13
31-08-2023 16:39:11, 1638, 21.34, 71.13
31-08-2023 16:39:16, 1638, 21.33, 71.10
31-08-2023 16:39:21, 1637, 21.32, 71.14
31-08-2023 16:39:26, 1638, 21.34, 71.13
31-08-2023 16:39:31, 1637, 21.32, 71.10
31-08-2023 16:39:36, 1637, 21.33, 71.09
31-08-2023 16:39:41, 1637, 21.34, 71.13
31-08-2023 16:39:46, 1637, 21.33, 71.13
31-08-2023 16:39:51, 1637, 21.32, 71.12
31-08-2023 16:39:56, 1637, 21.32, 71.13
31-08-2023 16:40:01, 1637, 21.30, 71.12
31-08-2023 16:40:06, 1636, 21.31, 71.15
31-08-2023 16:40:11, 1636, 21.32, 71.11
31-08-2023 16:40:16, 1636, 21.32, 71.13
31-08-2023 16:40:21, 1636, 21.32, 71.13
31-08-2023 16:40:26, 1636, 21.33, 71.16
31-08-2023 16:40:31, 1636, 21.32, 71.14
31-08-2023 16:40:36, 1638, 21.33, 71.13
31-08-2023 16:40:41, 1637, 21.32, 71.10
31-08-2023 16:40:46, 1637, 21.33, 71.14
31-08-2023 16:40:51, 1637, 21.34, 71.12
31-08-2023 16:40:56, 1638, 21.32, 71.17
31-08-2023 16:41:01, 1637, 21.32, 71.16
31-08-2023 16:41:06, 1636, 21.32, 71.14
31-08-2023 16:41:11, 1636, 21.32, 71.13
31-08-2023 16:41:16, 1637, 21.34, 71.14
31-08-2023 16:41:21, 1637, 21.32, 71.11
31-08-2023 16:41:26, 1637, 21.33, 71.11
31-08-2023 16:41:31, 1636, 21.32, 71.16
31-08-2023 16:41:36, 1637, 21.34, 71.12
31-08-2023 16:41:41, 1637, 21.32, 71.12
31-08-2023 16:41:46, 1638, 21.32, 71.06
31-08-2023 16:41:51, 1639, 21.32, 71.14
31-08-2023 16:41:56, 1639, 21.32, 71.09
31-08-2023 16:42:01, 1640, 21.31, 71.15
31-08-2023 16:42:06, 1643, 21.32, 71.17
31-08-2023 16:42:11, 1643, 21.33, 71.11
31-08-2023 16:42:16, 1642, 21.32, 71.14
31-08-2023 16:42:21, 1642, 21.33, 71.16
31-08-2023 16:42:26, 1641, 21.32, 71.12
31-08-2023 16:42:31, 1641, 21.35, 71.10
31-08-2023 16:42:36, 1641, 21.34, 71.15
31-08-2023 16:42:41, 1642, 21.33, 71.13
31-08-2023 16:42:46, 1642, 21.34, 71.17
31-08-2023 16:42:51, 1643, 21.33, 71.15
31-08-2023 16:42:56, 1643, 21.33, 71.15
31-08-2023 16:43:01, 1644, 21.34, 71.15
31-08-2023 16:43:06, 1643, 21.35, 71.13
31-08-2023 16:43:11, 1643, 21.31, 71.16
31-08-2023 16:43:16, 1643, 21.34, 71.12
31-08-2023 16:43:21, 1642, 21.31, 71.15
31-08-2023 16:43:26, 1643, 21.32, 71.12
31-08-2023 16:43:31, 1643, 21.32, 71.17
31-08-2023 16:43:36, 1644, 21.33, 71.12
31-08-2023 16:43:41, 1645, 21.32, 71.08
31-08-2023 16:43:46, 1648, 21.34, 71.12
31-08-2023 16:43:51, 1648, 21.33, 71.11
31-08-2023 16:43:56, 1647, 21.33, 71.13
31-08-2023 16:44:01, 1647, 21.31, 71.13
31-08-2023 16:44:06, 1647, 21.34, 71.11
31-08-2023 16:44:11, 1646, 21.32, 71.09
31-08-2023 16:44:16, 1646, 21.32, 71.15
31-08-2023 16:44:21, 1646, 21.32, 71.15
31-08-2023 16:44:26, 1647, 21.34, 71.17
31-08-2023 16:44:31, 1647, 21.32, 71.17
31-08-2023 16:44:36, 1647, 21.34, 71.14
31-08-2023 16:44:41, 1648, 21.29, 71.15
31-08-2023 16:44:46, 1648, 21.34, 71.11
31-08-2023 16:44:51, 1649, 21.31, 71.19
31-08-2023 16:44:56, 1649, 21.31, 71.14
31-08-2023 16:45:01, 1648, 21.33, 71.15
31-08-2023 16:45:06, 1648, 21.34, 71.17
31-08-2023 16:45:11, 1648, 21.32, 71.14
31-08-2023 16:45:16, 1649, 21.32, 71.14
31-08-2023 16:45:21, 1648, 21.32, 71.16
31-08-2023 16:45:26, 1648, 21.32, 71.14
31-08-2023 16:45:31, 1648, 21.32, 71.14
31-08-2023 16:45:36, 1646, 21.31, 71.17
31-08-2023 16:45:41, 1646, 21.32, 71.15
31-08-2023 16:45:46, 1645, 21.32, 71.13
31-08-2023 16:45:51, 1645, 21.32, 71.18
31-08-2023 16:45:56, 1645, 21.31, 71.09
31-08-2023 16:46:01, 1644, 21.30, 71.15
31-08-2023 16:46:06, 1644, 21.32, 71.15
31-08-2023 16:46:11, 1645, 21.32, 71.21
31-08-2023 16:46:16, 1644, 21.33, 71.15
31-08-2023 16:46:21, 1644, 21.32, 71.15
31-08-2023 16:46:26, 1644, 21.34, 71.19
31-08-2023 16:46:31, 1643, 21.31, 71.17
31-08-2023 16:46:36, 1643, 21.30, 71.17
31-08-2023 16:46:41, 1644, 21.31, 71.18
31-08-2023 16:46:46, 1644, 21.34, 71.16
31-08-2023 16:46:51, 1643, 21.33, 71.13
31-08-2023 16:46:56, 1643, 21.32, 71.15
31-08-2023 16:47:01, 1643, 21.34, 71.14
31-08-2023 16:47:06, 1642, 21.31, 71.12
31-08-2023 16:47:11, 1641, 21.32, 71.10
31-08-2023 16:47:16, 1641, 21.31, 71.13
31-08-2023 16:47:21, 1640, 21.35, 71.11
31-08-2023 16:47:26, 1639, 21.32, 71.09
31-08-2023 16:47:31, 1639, 21.32, 71.14
31-08-2023 16:47:36, 1639, 21.34, 71.15
31-08-2023 16:47:41, 1639, 21.32, 71.17
31-08-2023 16:47:46, 1641, 21.33, 71.17
31-08-2023 16:47:51, 1642, 21.32, 71.16
31-08-2023 16:47:56, 1642, 21.33, 71.19
31-08-2023 16:48:01, 1642, 21.33, 71.20
31-08-2023 16:48:06, 1643, 21.32, 71.21
31-08-2023 16:48:12, 1643, 21.30, 71.19
31-08-2023 16:48:17, 1644, 21.32, 71.15
31-08-2023 16:48:22, 1644, 21.32, 71.19
31-08-2023 16:48:27, 1644, 21.32, 71.17
31-08-2023 16:48:32, 1644, 21.31, 71.13
31-08-2023 16:48:37, 1646, 21.31, 71.19
31-08-2023 16:48:42, 1646, 21.33, 71.20
31-08-2023 16:48:47, 1646, 21.31, 71.16
31-08-2023 16:48:52, 1646, 21.31, 71.20
31-08-2023 16:48:57, 1647, 21.34, 71.17
31-08-2023 16:49:02, 1649, 21.30, 71.17
31-08-2023 16:49:07, 1649, 21.31, 71.17
31-08-2023 16:49:12, 1649, 21.28, 71.16
31-08-2023 16:49:17, 1649, 21.29, 71.17
31-08-2023 16:49:22, 1650, 21.31, 71.15
31-08-2023 16:49:27, 1649, 21.29, 71.16
31-08-2023 16:49:32, 1649, 21.32, 71.17
31-08-2023 16:49:37, 1648, 21.32, 71.18
31-08-2023 16:49:42, 1649, 21.29, 71.16
31-08-2023 16:49:47, 1649, 21.31, 71.15
31-08-2023 16:49:52, 1649, 21.33, 71.20
31-08-2023 16:49:57, 1649, 21.31, 71.15
31-08-2023 16:50:02, 1648, 21.30, 71.16
31-08-2023 16:50:07, 1648, 21.33, 71.21
31-08-2023 16:50:12, 1648, 21.33, 71.22
31-08-2023 16:50:17, 1649, 21.30, 71.17
31-08-2023 16:50:22, 1649, 21.30, 71.11
31-08-2023 16:50:27, 1650, 21.31, 71.19
31-08-2023 16:50:32, 1651, 21.30, 71.18
31-08-2023 16:50:37, 1650, 21.30, 71.17
31-08-2023 16:50:42, 1650, 21.33, 71.21
31-08-2023 16:50:47, 1650, 21.29, 71.22
31-08-2023 16:50:52, 1650, 21.30, 71.26
31-08-2023 16:50:57, 1651, 21.31, 71.19
31-08-2023 16:51:02, 1652, 21.29, 71.21
31-08-2023 16:51:07, 1650, 21.29, 71.20
31-08-2023 16:51:12, 1650, 21.29, 71.17
31-08-2023 16:51:17, 1649, 21.28, 71.20
31-08-2023 16:51:22, 1647, 21.30, 71.15
31-08-2023 16:51:27, 1647, 21.31, 71.21
31-08-2023 16:51:32, 1647, 21.32, 71.21
31-08-2023 16:51:37, 1647, 21.32, 71.19
31-08-2023 16:51:42, 1648, 21.29, 71.22
31-08-2023 16:51:47, 1647, 21.29, 71.20
31-08-2023 16:51:52, 1647, 21.31, 71.20
31-08-2023 16:51:57, 1647, 21.31, 71.25
31-08-2023 16:52:02, 1646, 21.31, 71.22
31-08-2023 16:52:07, 1646, 21.32, 71.21
31-08-2023 16:52:12, 1646, 21.30, 71.22
31-08-2023 16:52:17, 1646, 21.32, 71.15
31-08-2023 16:52:22, 1646, 21.31, 71.19
31-08-2023 16:52:27, 1645, 21.32, 71.22
31-08-2023 16:52:32, 1645, 21.31, 71.18
31-08-2023 16:52:37, 1644, 21.33, 71.21
31-08-2023 16:52:42, 1645, 21.29, 71.19
31-08-2023 16:52:47, 1644, 21.32, 71.18
31-08-2023 16:52:52, 1645, 21.30, 71.17
31-08-2023 16:52:57, 1645, 21.32, 71.23
31-08-2023 16:53:02, 1646, 21.33, 71.21
31-08-2023 16:53:07, 1646, 21.32, 71.25
31-08-2023 16:53:12, 1645, 21.32, 71.27
31-08-2023 16:53:17, 1645, 21.32, 71.19
31-08-2023 16:53:22, 1646, 21.33, 71.23
31-08-2023 16:53:27, 1646, 21.31, 71.19
31-08-2023 16:53:32, 1647, 21.32, 71.23
31-08-2023 16:53:37, 1647, 21.32, 71.21
31-08-2023 16:53:42, 1647, 21.32, 71.22
31-08-2023 16:53:47, 1648, 21.31, 71.17
31-08-2023 16:53:52, 1648, 21.30, 71.21
31-08-2023 16:53:57, 1648, 21.30, 71.20
31-08-2023 16:54:02, 1648, 21.32, 71.19
31-08-2023 16:54:07, 1649, 21.33, 71.19
31-08-2023 16:54:12, 1649, 21.31, 71.18
31-08-2023 16:54:17, 1649, 21.30, 71.19
31-08-2023 16:54:22, 1648, 21.32, 71.19
31-08-2023 16:54:27, 1647, 21.35, 71.23
31-08-2023 16:54:32, 1647, 21.34, 71.15
31-08-2023 16:54:37, 1648, 21.32, 71.23
31-08-2023 16:54:42, 1648, 21.33, 71.17
31-08-2023 16:54:47, 1648, 21.33, 71.23
31-08-2023 16:54:52, 1648, 21.34, 71.18
31-08-2023 16:54:57, 1648, 21.32, 71.16
31-08-2023 16:55:02, 1649, 21.31, 71.15
31-08-2023 16:55:07, 1649, 21.32, 71.17
31-08-2023 16:55:12, 1649, 21.34, 71.13
31-08-2023 16:55:17, 1650, 21.32, 71.16
31-08-2023 16:55:22, 1649, 21.31, 71.12
31-08-2023 16:55:27, 1648, 21.34, 71.17
31-08-2023 16:55:32, 1648, 21.31, 71.16
31-08-2023 16:55:37, 1647, 21.30, 71.14
31-08-2023 16:55:42, 1646, 21.31, 71.14
31-08-2023 16:55:47, 1646, 21.29, 71.13
31-08-2023 16:55:52, 1646, 21.30, 71.15
31-08-2023 16:55:57, 1645, 21.32, 71.14
31-08-2023 16:56:02, 1645, 21.34, 71.14
31-08-2023 16:56:07, 1645, 21.32, 71.12
31-08-2023 16:56:12, 1645, 21.31, 71.14
31-08-2023 16:56:17, 1646, 21.33, 71.16
31-08-2023 16:56:22, 1645, 21.32, 71.19
31-08-2023 16:56:27, 1646, 21.33, 71.22
31-08-2023 16:56:32, 1646, 21.32, 71.15
31-08-2023 16:56:37, 1645, 21.32, 71.22
31-08-2023 16:56:42, 1645, 21.31, 71.16
31-08-2023 16:56:47, 1647, 21.30, 71.16
31-08-2023 16:56:52, 1646, 21.33, 71.15
31-08-2023 16:56:57, 1647, 21.30, 71.17
31-08-2023 16:57:02, 1649, 21.30, 71.16
31-08-2023 16:57:07, 1650, 21.29, 71.20
31-08-2023 16:57:12, 1652, 21.30, 71.15
31-08-2023 16:57:17, 1652, 21.33, 71.15
31-08-2023 16:57:22, 1652, 21.32, 71.17
31-08-2023 16:57:27, 1653, 21.35, 71.18
31-08-2023 16:57:32, 1652, 21.32, 71.16
31-08-2023 16:57:37, 1651, 21.31, 71.14
31-08-2023 16:57:42, 1651, 21.32, 71.16
31-08-2023 16:57:47, 1652, 21.32, 71.15
31-08-2023 16:57:52, 1652, 21.33, 71.15
31-08-2023 16:57:57, 1652, 21.32, 71.13
31-08-2023 16:58:02, 1652, 21.33, 71.15
31-08-2023 16:58:07, 1652, 21.33, 71.15
31-08-2023 16:58:12, 1653, 21.35, 71.16
31-08-2023 16:58:17, 1653, 21.32, 71.13
31-08-2023 16:58:22, 1653, 21.32, 71.14
31-08-2023 16:58:27, 1653, 21.33, 71.19
31-08-2023 16:58:32, 1652, 21.32, 71.15
31-08-2023 16:58:37, 1652, 21.31, 71.18
31-08-2023 16:58:42, 1654, 21.33, 71.21
31-08-2023 16:58:47, 1653, 21.31, 71.20
31-08-2023 16:58:52, 1653, 21.33, 71.17
31-08-2023 16:58:57, 1653, 21.31, 71.18
31-08-2023 16:59:02, 1653, 21.31, 71.17
31-08-2023 16:59:07, 1653, 21.31, 71.19
31-08-2023 16:59:12, 1654, 21.32, 71.24
31-08-2023 16:59:17, 1654, 21.31, 71.19
31-08-2023 16:59:22, 1654, 21.33, 71.19
31-08-2023 16:59:27, 1655, 21.32, 71.22
31-08-2023 16:59:32, 1655, 21.32, 71.22
31-08-2023 16:59:37, 1656, 21.33, 71.20
31-08-2023 16:59:42, 1656, 21.31, 71.21
31-08-2023 16:59:47, 1657, 21.34, 71.21
31-08-2023 16:59:52, 1657, 21.30, 71.21
31-08-2023 16:59:57, 1658, 21.32, 71.18
31-08-2023 17:00:02, 1658, 21.34, 71.17
31-08-2023 17:00:07, 1658, 21.32, 71.14
31-08-2023 17:00:12, 1658, 21.33, 71.21
31-08-2023 17:00:17, 1658, 21.32, 71.19
31-08-2023 17:00:22, 1657, 21.35, 71.20
31-08-2023 17:00:27, 1658, 21.35, 71.22
31-08-2023 17:00:32, 1657, 21.34, 71.22
31-08-2023 17:00:37, 1657, 21.31, 71.18
31-08-2023 17:00:42, 1658, 21.34, 71.19
31-08-2023 17:00:47, 1657, 21.35, 71.20
31-08-2023 17:00:52, 1657, 21.32, 71.19
31-08-2023 17:00:57, 1657, 21.32, 71.16
31-08-2023 17:01:02, 1658, 21.33, 71.20
31-08-2023 17:01:07, 1657, 21.32, 71.22
31-08-2023 17:01:12, 1658, 21.31, 71.18
31-08-2023 17:01:17, 1658, 21.32, 71.21
31-08-2023 17:01:22, 1659, 21.34, 71.18
31-08-2023 17:01:27, 1659, 21.32, 71.21
31-08-2023 17:01:32, 1659, 21.34, 71.15
31-08-2023 17:01:37, 1661, 21.32, 71.15
31-08-2023 17:01:42, 1661, 21.32, 71.17
31-08-2023 17:01:47, 1662, 21.31, 71.16
31-08-2023 17:01:52, 1661, 21.33, 71.20
31-08-2023 17:01:57, 1662, 21.32, 71.21
31-08-2023 17:02:02, 1662, 21.33, 71.16
31-08-2023 17:02:07, 1662, 21.32, 71.17
31-08-2023 17:02:12, 1661, 21.34, 71.20
31-08-2023 17:02:17, 1661, 21.34, 71.17
31-08-2023 17:02:22, 1661, 21.34, 71.19
31-08-2023 17:02:27, 1661, 21.34, 71.25
31-08-2023 17:02:32, 1662, 21.33, 71.20
31-08-2023 17:02:37, 1662, 21.33, 71.17
31-08-2023 17:02:42, 1663, 21.32, 71.23
31-08-2023 17:02:47, 1663, 21.33, 71.15
31-08-2023 17:02:52, 1663, 21.34, 71.21
31-08-2023 17:02:57, 1664, 21.32, 71.17
31-08-2023 17:03:02, 1664, 21.34, 71.17
31-08-2023 17:03:08, 1663, 21.30, 71.19
31-08-2023 17:03:13, 1663, 21.31, 71.20
31-08-2023 17:03:18, 1663, 21.30, 71.19
31-08-2023 17:03:23, 1663, 21.32, 71.16
31-08-2023 17:03:28, 1663, 21.33, 71.16
31-08-2023 17:03:33, 1663, 21.32, 71.19
31-08-2023 17:03:38, 1663, 21.33, 71.19
31-08-2023 17:03:43, 1662, 21.31, 71.18
31-08-2023 17:03:48, 1663, 21.35, 71.21
31-08-2023 17:03:53, 1662, 21.30, 71.18
31-08-2023 17:03:58, 1662, 21.31, 71.19
31-08-2023 17:04:03, 1662, 21.30, 71.19
31-08-2023 17:04:08, 1660, 21.31, 71.17
31-08-2023 17:04:13, 1660, 21.33, 71.16
31-08-2023 17:04:18, 1658, 21.31, 71.18
31-08-2023 17:04:23, 1657, 21.31, 71.15
31-08-2023 17:04:28, 1657, 21.31, 71.16
31-08-2023 17:04:33, 1656, 21.29, 71.19
31-08-2023 17:04:38, 1654, 21.32, 71.16
31-08-2023 17:04:43, 1653, 21.30, 71.19
31-08-2023 17:04:48, 1652, 21.31, 71.21
31-08-2023 17:04:53, 1652, 21.30, 71.14
31-08-2023 17:04:58, 1651, 21.30, 71.20
31-08-2023 17:05:03, 1651, 21.30, 71.18
31-08-2023 17:05:08, 1652, 21.32, 71.22
31-08-2023 17:05:13, 1651, 21.30, 71.13
31-08-2023 17:05:18, 1651, 21.31, 71.17
31-08-2023 17:05:23, 1651, 21.31, 71.14
31-08-2023 17:05:28, 1652, 21.29, 71.22
31-08-2023 17:05:33, 1652, 21.30, 71.21
31-08-2023 17:05:38, 1652, 21.30, 71.18
31-08-2023 17:05:43, 1652, 21.31, 71.22
31-08-2023 17:05:48, 1653, 21.31, 71.17
31-08-2023 17:05:53, 1653, 21.30, 71.19
31-08-2023 17:05:58, 1652, 21.28, 71.17
31-08-2023 17:06:03, 1653, 21.31, 71.21
31-08-2023 17:06:08, 1653, 21.31, 71.17
31-08-2023 17:06:13, 1652, 21.32, 71.22
31-08-2023 17:06:18, 1652, 21.29, 71.19
31-08-2023 17:06:23, 1652, 21.30, 71.18
31-08-2023 17:06:28, 1652, 21.29, 71.17
31-08-2023 17:06:33, 1652, 21.28, 71.20
31-08-2023 17:06:38, 1652, 21.29, 71.22
31-08-2023 17:06:43, 1651, 21.28, 71.20
31-08-2023 17:06:48, 1651, 21.31, 71.21
31-08-2023 17:06:53, 1650, 21.30, 71.21
31-08-2023 17:06:58, 1650, 21.30, 71.23
31-08-2023 17:07:03, 1649, 21.29, 71.20
31-08-2023 17:07:08, 1648, 21.28, 71.22
31-08-2023 17:07:13, 1646, 21.31, 71.22
31-08-2023 17:07:18, 1647, 21.30, 71.15
31-08-2023 17:07:23, 1648, 21.28, 71.23
31-08-2023 17:07:28, 1649, 21.29, 71.25
31-08-2023 17:07:33, 1649, 21.28, 71.22
31-08-2023 17:07:38, 1648, 21.31, 71.24
31-08-2023 17:07:43, 1649, 21.30, 71.25
31-08-2023 17:07:48, 1649, 21.28, 71.24
31-08-2023 17:07:53, 1649, 21.31, 71.24
31-08-2023 17:07:58, 1652, 21.30, 71.23
31-08-2023 17:08:03, 1653, 21.31, 71.21
31-08-2023 17:08:08, 1655, 21.32, 71.27
31-08-2023 17:08:13, 1655, 21.29, 71.20
31-08-2023 17:08:18, 1655, 21.31, 71.21
31-08-2023 17:08:23, 1656, 21.30, 71.21
31-08-2023 17:08:28, 1656, 21.29, 71.22
31-08-2023 17:08:33, 1656, 21.32, 71.22
31-08-2023 17:08:38, 1655, 21.28, 71.23
31-08-2023 17:08:43, 1655, 21.30, 71.23
31-08-2023 17:08:48, 1654, 21.31, 71.21
31-08-2023 17:08:53, 1654, 21.32, 71.24
31-08-2023 17:08:58, 1655, 21.28, 71.23
31-08-2023 17:09:03, 1653, 21.29, 71.25
