time, co2(ppm), temperature(°C), rel_humidity(percent)
2023/09/08 00:30:40, 1575, 22.73, 83.73
2023/09/08 00:30:45, 1574, 22.75, 83.79
2023/09/08 00:30:50, 1574, 22.73, 83.74
2023/09/08 00:30:55, 1573, 22.75, 83.74
2023/09/08 00:31:00, 1573, 22.75, 83.73
2023/09/08 00:31:05, 1573, 22.72, 83.76
2023/09/08 00:31:10, 1573, 22.73, 83.74
2023/09/08 00:31:15, 1573, 22.72, 83.74
2023/09/08 00:31:20, 1573, 22.73, 83.74
2023/09/08 00:31:25, 1573, 22.73, 83.71
2023/09/08 00:31:30, 1573, 22.74, 83.78
2023/09/08 00:31:35, 1573, 22.75, 83.71
2023/09/08 00:31:40, 1573, 22.75, 83.75
2023/09/08 00:31:45, 1573, 22.71, 83.71
2023/09/08 00:31:50, 1573, 22.73, 83.73
2023/09/08 00:31:55, 1573, 22.74, 83.75
2023/09/08 00:32:00, 1573, 22.75, 83.74
2023/09/08 00:32:05, 1573, 22.73, 83.75
2023/09/08 00:32:10, 1572, 22.74, 83.72
2023/09/08 00:32:15, 1571, 22.73, 83.71
2023/09/08 00:32:20, 1571, 22.74, 83.69
2023/09/08 00:32:25, 1572, 22.75, 83.69
2023/09/08 00:32:30, 1571, 22.74, 83.73
2023/09/08 00:32:35, 1572, 22.75, 83.73
2023/09/08 00:32:40, 1572, 22.72, 83.70
2023/09/08 00:32:45, 1572, 22.74, 83.73
2023/09/08 00:32:50, 1572, 22.73, 83.73
2023/09/08 00:32:55, 1572, 22.71, 83.68
2023/09/08 00:33:00, 1572, 22.72, 83.67
2023/09/08 00:33:05, 1572, 22.74, 83.75
2023/09/08 00:33:10, 1572, 22.74, 83.68
2023/09/08 00:33:15, 1572, 22.73, 83.70
2023/09/08 00:33:20, 1572, 22.72, 83.68
2023/09/08 00:33:25, 1572, 22.72, 83.69
2023/09/08 00:33:30, 1572, 22.73, 83.68
2023/09/08 00:33:35, 1572, 22.73, 83.71
2023/09/08 00:33:40, 1571, 22.72, 83.70
2023/09/08 00:33:45, 1571, 22.73, 83.69
2023/09/08 00:33:50, 1571, 22.75, 83.75
2023/09/08 00:33:55, 1571, 22.73, 83.71
2023/09/08 00:34:00, 1570, 22.73, 83.70
2023/09/08 00:34:05, 1570, 22.72, 83.67
2023/09/08 00:34:10, 1572, 22.72, 83.66
2023/09/08 00:34:15, 1570, 22.74, 83.70
2023/09/08 00:34:20, 1570, 22.72, 83.68
2023/09/08 00:34:25, 1571, 22.71, 83.65
2023/09/08 00:34:30, 1572, 22.74, 83.69
2023/09/08 00:34:35, 1572, 22.74, 83.68
2023/09/08 00:34:40, 1572, 22.73, 83.69
2023/09/08 00:34:45, 1572, 22.74, 83.69
2023/09/08 00:34:50, 1572, 22.72, 83.62
2023/09/08 00:34:55, 1573, 22.73, 83.66
2023/09/08 00:35:00, 1573, 22.73, 83.69
2023/09/08 00:35:05, 1574, 22.73, 83.69
2023/09/08 00:35:10, 1573, 22.71, 83.67
2023/09/08 00:35:15, 1573, 22.71, 83.67
2023/09/08 00:35:20, 1574, 22.70, 83.63
2023/09/08 00:35:25, 1574, 22.75, 83.65
2023/09/08 00:35:30, 1574, 22.73, 83.70
2023/09/08 00:35:35, 1573, 22.72, 83.65
2023/09/08 00:35:40, 1573, 22.72, 83.65
2023/09/08 00:35:45, 1574, 22.74, 83.71
2023/09/08 00:35:50, 1574, 22.74, 83.67
2023/09/08 00:35:55, 1574, 22.72, 83.68
2023/09/08 00:36:00, 1574, 22.72, 83.67
2023/09/08 00:36:05, 1575, 22.70, 83.64
2023/09/08 00:36:10, 1576, 22.72, 83.68
2023/09/08 00:36:15, 1575, 22.72, 83.68
2023/09/08 00:36:20, 1575, 22.72, 83.68
2023/09/08 00:36:25, 1576, 22.72, 83.62
2023/09/08 00:36:30, 1576, 22.72, 83.66
2023/09/08 00:36:35, 1575, 22.72, 83.65
2023/09/08 00:36:40, 1576, 22.74, 83.69
2023/09/08 00:36:45, 1575, 22.73, 83.62
2023/09/08 00:36:50, 1575, 22.70, 83.65
2023/09/08 00:36:55, 1576, 22.71, 83.64
2023/09/08 00:37:00, 1577, 22.71, 83.62
2023/09/08 00:37:05, 1578, 22.74, 83.64
2023/09/08 00:37:10, 1578, 22.75, 83.66
2023/09/08 00:37:15, 1578, 22.73, 83.66
2023/09/08 00:37:20, 1578, 22.72, 83.61
2023/09/08 00:37:25, 1579, 22.73, 83.62
2023/09/08 00:37:30, 1579, 22.74, 83.65
2023/09/08 00:37:35, 1580, 22.72, 83.63
2023/09/08 00:37:40, 1579, 22.71, 83.64
2023/09/08 00:37:45, 1579, 22.72, 83.62
2023/09/08 00:37:50, 1579, 22.71, 83.65
2023/09/08 00:37:55, 1578, 22.74, 83.66
2023/09/08 00:38:00, 1578, 22.73, 83.62
2023/09/08 00:38:05, 1578, 22.72, 83.61
2023/09/08 00:38:10, 1580, 22.72, 83.62
2023/09/08 00:38:15, 1580, 22.73, 83.60
2023/09/08 00:38:20, 1580, 22.72, 83.58
2023/09/08 00:38:25, 1581, 22.72, 83.62
2023/09/08 00:38:30, 1581, 22.73, 83.61
2023/09/08 00:38:35, 1581, 22.72, 83.62
2023/09/08 00:38:40, 1581, 22.72, 83.59
2023/09/08 00:38:45, 1581, 22.73, 83.63
2023/09/08 00:38:50, 1581, 22.70, 83.57
2023/09/08 00:38:55, 1581, 22.72, 83.64
2023/09/08 00:39:00, 1581, 22.71, 83.60
2023/09/08 00:39:05, 1580, 22.72, 83.60
2023/09/08 00:39:10, 1580, 22.71, 83.59
2023/09/08 00:39:15, 1580, 22.72, 83.59
2023/09/08 00:39:20, 1581, 22.71, 83.58
2023/09/08 00:39:25, 1581, 22.72, 83.61
2023/09/08 00:39:30, 1581, 22.74, 83.60
2023/09/08 00:39:35, 1581, 22.72, 83.57
2023/09/08 00:39:40, 1581, 22.72, 83.61
2023/09/08 00:39:45, 1580, 22.73, 83.61
2023/09/08 00:39:50, 1581, 22.71, 83.60
2023/09/08 00:39:55, 1581, 22.72, 83.56
2023/09/08 00:40:00, 1581, 22.73, 83.59
2023/09/08 00:40:05, 1581, 22.71, 83.57
2023/09/08 00:40:10, 1582, 22.72, 83.56
2023/09/08 00:40:15, 1582, 22.74, 83.59
2023/09/08 00:40:20, 1582, 22.71, 83.55
2023/09/08 00:40:25, 1582, 22.70, 83.57
2023/09/08 00:40:30, 1583, 22.71, 83.60
2023/09/08 00:40:35, 1582, 22.73, 83.61
2023/09/08 00:40:40, 1582, 22.72, 83.60
2023/09/08 00:40:45, 1581, 22.69, 83.55
2023/09/08 00:40:50, 1581, 22.70, 83.55
2023/09/08 00:40:55, 1581, 22.72, 83.60
2023/09/08 00:41:00, 1582, 22.70, 83.57
2023/09/08 00:41:05, 1581, 22.69, 83.54
2023/09/08 00:41:10, 1581, 22.73, 83.59
2023/09/08 00:41:15, 1581, 22.72, 83.57
2023/09/08 00:41:20, 1581, 22.71, 83.56
2023/09/08 00:41:25, 1581, 22.72, 83.51
2023/09/08 00:41:30, 1580, 22.71, 83.54
2023/09/08 00:41:35, 1581, 22.71, 83.56
2023/09/08 00:41:40, 1581, 22.73, 83.57
2023/09/08 00:41:45, 1581, 22.72, 83.57
2023/09/08 00:41:50, 1581, 22.72, 83.60
2023/09/08 00:41:55, 1581, 22.71, 83.53
2023/09/08 00:42:00, 1580, 22.70, 83.56
2023/09/08 00:42:05, 1580, 22.71, 83.51
2023/09/08 00:42:11, 1581, 22.72, 83.55
2023/09/08 00:42:16, 1581, 22.72, 83.57
2023/09/08 00:42:21, 1580, 22.70, 83.55
2023/09/08 00:42:26, 1580, 22.70, 83.53
2023/09/08 00:42:31, 1581, 22.72, 83.55
2023/09/08 00:42:36, 1582, 22.73, 83.54
2023/09/08 00:42:41, 1581, 22.71, 83.53
2023/09/08 00:42:46, 1581, 22.67, 83.48
2023/09/08 00:42:51, 1581, 22.70, 83.52
2023/09/08 00:42:56, 1581, 22.71, 83.53
2023/09/08 00:43:01, 1581, 22.71, 83.51
2023/09/08 00:43:06, 1580, 22.69, 83.48
2023/09/08 00:43:11, 1580, 22.72, 83.54
2023/09/08 00:43:16, 1581, 22.72, 83.51
2023/09/08 00:43:21, 1580, 22.71, 83.51
2023/09/08 00:43:26, 1581, 22.71, 83.51
2023/09/08 00:43:31, 1582, 22.73, 83.50
2023/09/08 00:43:36, 1582, 22.70, 83.50
2023/09/08 00:43:41, 1582, 22.68, 83.51
2023/09/08 00:43:46, 1582, 22.71, 83.51
2023/09/08 00:43:51, 1582, 22.70, 83.51
2023/09/08 00:43:56, 1582, 22.70, 83.51
2023/09/08 00:44:01, 1582, 22.70, 83.48
2023/09/08 00:44:06, 1582, 22.70, 83.51
2023/09/08 00:44:11, 1582, 22.72, 83.50
2023/09/08 00:44:16, 1582, 22.69, 83.49
2023/09/08 00:44:21, 1582, 22.70, 83.49
2023/09/08 00:44:26, 1582, 22.71, 83.53
2023/09/08 00:44:31, 1581, 22.69, 83.50
2023/09/08 00:44:36, 1582, 22.69, 83.47
2023/09/08 00:44:41, 1581, 22.69, 83.45
2023/09/08 00:44:46, 1581, 22.70, 83.44
2023/09/08 00:44:51, 1581, 22.69, 83.45
2023/09/08 00:44:56, 1581, 22.70, 83.48
2023/09/08 00:45:01, 1581, 22.72, 83.51
2023/09/08 00:45:06, 1581, 22.70, 83.50
2023/09/08 00:45:11, 1581, 22.70, 83.49
2023/09/08 00:45:16, 1581, 22.71, 83.48
2023/09/08 00:45:21, 1581, 22.71, 83.53
2023/09/08 00:45:26, 1582, 22.69, 83.47
2023/09/08 00:45:31, 1582, 22.70, 83.43
2023/09/08 00:45:36, 1581, 22.69, 83.45
2023/09/08 00:45:41, 1580, 22.69, 83.51
2023/09/08 00:45:46, 1581, 22.70, 83.50
2023/09/08 00:45:51, 1581, 22.69, 83.47
2023/09/08 00:45:56, 1581, 22.71, 83.47
2023/09/08 00:46:01, 1580, 22.70, 83.47
2023/09/08 00:46:06, 1580, 22.71, 83.48
2023/09/08 00:46:11, 1581, 22.71, 83.48
2023/09/08 00:46:16, 1581, 22.71, 83.49
2023/09/08 00:46:21, 1582, 22.70, 83.44
2023/09/08 00:46:26, 1581, 22.72, 83.51
2023/09/08 00:46:31, 1582, 22.70, 83.46
2023/09/08 00:46:36, 1582, 22.69, 83.47
2023/09/08 00:46:41, 1582, 22.70, 83.44
2023/09/08 00:46:46, 1582, 22.71, 83.47
2023/09/08 00:46:51, 1581, 22.70, 83.50
2023/09/08 00:46:56, 1581, 22.70, 83.46
2023/09/08 00:47:01, 1581, 22.71, 83.45
2023/09/08 00:47:06, 1582, 22.70, 83.43
2023/09/08 00:47:11, 1582, 22.70, 83.45
2023/09/08 00:47:16, 1585, 22.71, 83.48
2023/09/08 00:47:21, 1585, 22.71, 83.49
2023/09/08 00:47:26, 1585, 22.70, 83.46
2023/09/08 00:47:31, 1585, 22.69, 83.42
2023/09/08 00:47:36, 1584, 22.69, 83.42
2023/09/08 00:47:41, 1584, 22.68, 83.43
2023/09/08 00:47:46, 1584, 22.69, 83.45
2023/09/08 00:47:51, 1585, 22.69, 83.41
2023/09/08 00:47:56, 1584, 22.70, 83.43
2023/09/08 00:48:01, 1584, 22.69, 83.42
2023/09/08 00:48:06, 1584, 22.69, 83.40
2023/09/08 00:48:11, 1584, 22.69, 83.37
2023/09/08 00:48:16, 1584, 22.69, 83.44
2023/09/08 00:48:21, 1584, 22.70, 83.39
2023/09/08 00:48:26, 1584, 22.70, 83.42
2023/09/08 00:48:31, 1584, 22.69, 83.41
2023/09/08 00:48:36, 1583, 22.69, 83.41
2023/09/08 00:48:41, 1583, 22.70, 83.40
2023/09/08 00:48:46, 1583, 22.70, 83.42
2023/09/08 00:48:51, 1583, 22.71, 83.42
2023/09/08 00:48:56, 1584, 22.69, 83.44
2023/09/08 00:49:01, 1584, 22.69, 83.39
2023/09/08 00:49:06, 1583, 22.71, 83.44
2023/09/08 00:49:11, 1583, 22.69, 83.42
2023/09/08 00:49:16, 1583, 22.70, 83.41
2023/09/08 00:49:21, 1583, 22.69, 83.40
2023/09/08 00:49:26, 1582, 22.69, 83.38
2023/09/08 00:49:31, 1582, 22.66, 83.35
2023/09/08 00:49:36, 1583, 22.70, 83.38
2023/09/08 00:49:41, 1582, 22.70, 83.41
2023/09/08 00:49:46, 1582, 22.68, 83.42
2023/09/08 00:49:51, 1581, 22.70, 83.39
2023/09/08 00:49:56, 1582, 22.70, 83.37
2023/09/08 00:50:01, 1582, 22.69, 83.35
2023/09/08 00:50:06, 1583, 22.69, 83.39
2023/09/08 00:50:11, 1582, 22.69, 83.39
2023/09/08 00:50:16, 1583, 22.70, 83.40
2023/09/08 00:50:21, 1584, 22.68, 83.34
2023/09/08 00:50:26, 1584, 22.69, 83.35
2023/09/08 00:50:31, 1584, 22.68, 83.33
2023/09/08 00:50:36, 1583, 22.68, 83.41
2023/09/08 00:50:41, 1583, 22.70, 83.40
2023/09/08 00:50:46, 1583, 22.68, 83.35
2023/09/08 00:50:51, 1584, 22.69, 83.38
2023/09/08 00:50:56, 1585, 22.69, 83.38
2023/09/08 00:51:01, 1585, 22.68, 83.37
2023/09/08 00:51:06, 1585, 22.68, 83.33
2023/09/08 00:51:11, 1584, 22.69, 83.34
2023/09/08 00:51:16, 1584, 22.69, 83.38
2023/09/08 00:51:21, 1584, 22.69, 83.35
2023/09/08 00:51:26, 1583, 22.68, 83.37
2023/09/08 00:51:31, 1583, 22.69, 83.40
2023/09/08 00:51:36, 1583, 22.69, 83.36
2023/09/08 00:51:41, 1583, 22.69, 83.36
2023/09/08 00:51:46, 1583, 22.69, 83.34
2023/09/08 00:51:51, 1583, 22.67, 83.35
2023/09/08 00:51:56, 1583, 22.69, 83.33
2023/09/08 00:52:01, 1583, 22.70, 83.37
2023/09/08 00:52:06, 1584, 22.69, 83.38
2023/09/08 00:52:11, 1584, 22.70, 83.39
2023/09/08 00:52:16, 1584, 22.69, 83.35
2023/09/08 00:52:21, 1584, 22.69, 83.33
2023/09/08 00:52:26, 1585, 22.68, 83.31
2023/09/08 00:52:31, 1585, 22.68, 83.34
2023/09/08 00:52:36, 1584, 22.68, 83.35
2023/09/08 00:52:41, 1584, 22.69, 83.38
2023/09/08 00:52:46, 1584, 22.69, 83.35
2023/09/08 00:52:51, 1584, 22.69, 83.32
2023/09/08 00:52:56, 1584, 22.69, 83.36
2023/09/08 00:53:01, 1583, 22.68, 83.38
2023/09/08 00:53:06, 1584, 22.69, 83.35
2023/09/08 00:53:11, 1584, 22.68, 83.35
2023/09/08 00:53:16, 1584, 22.69, 83.31
2023/09/08 00:53:21, 1584, 22.67, 83.30
2023/09/08 00:53:26, 1585, 22.68, 83.28
2023/09/08 00:53:31, 1585, 22.70, 83.32
2023/09/08 00:53:36, 1586, 22.68, 83.35
2023/09/08 00:53:41, 1586, 22.69, 83.34
2023/09/08 00:53:46, 1586, 22.69, 83.30
2023/09/08 00:53:51, 1586, 22.69, 83.35
2023/09/08 00:53:56, 1587, 22.65, 83.32
2023/09/08 00:54:01, 1587, 22.68, 83.36
2023/09/08 00:54:06, 1587, 22.67, 83.31
2023/09/08 00:54:11, 1587, 22.69, 83.34
2023/09/08 00:54:16, 1588, 22.69, 83.31
2023/09/08 00:54:21, 1587, 22.68, 83.34
2023/09/08 00:54:26, 1588, 22.67, 83.33
2023/09/08 00:54:31, 1587, 22.67, 83.27
2023/09/08 00:54:36, 1587, 22.69, 83.33
2023/09/08 00:54:41, 1586, 22.66, 83.27
2023/09/08 00:54:46, 1586, 22.67, 83.27
2023/09/08 00:54:51, 1586, 22.70, 83.32
2023/09/08 00:54:56, 1588, 22.69, 83.33
2023/09/08 00:55:01, 1588, 22.68, 83.35
2023/09/08 00:55:06, 1587, 22.69, 83.30
2023/09/08 00:55:11, 1587, 22.68, 83.30
2023/09/08 00:55:16, 1586, 22.66, 83.27
2023/09/08 00:55:21, 1587, 22.67, 83.29
2023/09/08 00:55:26, 1586, 22.66, 83.32
2023/09/08 00:55:31, 1586, 22.68, 83.34
2023/09/08 00:55:36, 1586, 22.68, 83.30
2023/09/08 00:55:41, 1587, 22.68, 83.27
2023/09/08 00:55:46, 1586, 22.68, 83.31
2023/09/08 00:55:51, 1586, 22.68, 83.28
2023/09/08 00:55:56, 1586, 22.68, 83.30
2023/09/08 00:56:01, 1587, 22.68, 83.30
2023/09/08 00:56:06, 1587, 22.67, 83.28
2023/09/08 00:56:11, 1587, 22.68, 83.24
2023/09/08 00:56:16, 1588, 22.65, 83.28
2023/09/08 00:56:21, 1588, 22.69, 83.26
2023/09/08 00:56:26, 1588, 22.68, 83.26
2023/09/08 00:56:31, 1588, 22.69, 83.29
2023/09/08 00:56:36, 1587, 22.66, 83.26
2023/09/08 00:56:41, 1588, 22.68, 83.28
2023/09/08 00:56:46, 1588, 22.69, 83.27
2023/09/08 00:56:51, 1588, 22.67, 83.25
2023/09/08 00:56:56, 1588, 22.66, 83.24
2023/09/08 00:57:01, 1589, 22.68, 83.29
2023/09/08 00:57:06, 1589, 22.68, 83.27
2023/09/08 00:57:11, 1589, 22.66, 83.26
2023/09/08 00:57:16, 1590, 22.67, 83.27
2023/09/08 00:57:21, 1591, 22.68, 83.28
2023/09/08 00:57:26, 1591, 22.68, 83.27
2023/09/08 00:57:31, 1592, 22.67, 83.27
2023/09/08 00:57:36, 1592, 22.65, 83.28
2023/09/08 00:57:41, 1592, 22.67, 83.26
2023/09/08 00:57:46, 1592, 22.66, 83.27
2023/09/08 00:57:51, 1592, 22.68, 83.28
2023/09/08 00:57:56, 1592, 22.65, 83.21
2023/09/08 00:58:01, 1592, 22.66, 83.23
2023/09/08 00:58:06, 1593, 22.67, 83.27
2023/09/08 00:58:11, 1593, 22.67, 83.24
2023/09/08 00:58:16, 1593, 22.68, 83.24
2023/09/08 00:58:21, 1592, 22.69, 83.29
2023/09/08 00:58:26, 1592, 22.66, 83.25
2023/09/08 00:58:31, 1592, 22.68, 83.24
2023/09/08 00:58:36, 1592, 22.66, 83.24
2023/09/08 00:58:41, 1592, 22.66, 83.20
2023/09/08 00:58:46, 1591, 22.66, 83.22
2023/09/08 00:58:51, 1591, 22.66, 83.24
2023/09/08 00:58:56, 1590, 22.68, 83.27
2023/09/08 00:59:01, 1590, 22.66, 83.24
2023/09/08 00:59:06, 1592, 22.67, 83.25
2023/09/08 00:59:11, 1590, 22.66, 83.27
2023/09/08 00:59:16, 1589, 22.65, 83.20
2023/09/08 00:59:21, 1590, 22.67, 83.22
2023/09/08 00:59:26, 1590, 22.66, 83.21
2023/09/08 00:59:31, 1590, 22.66, 83.21
2023/09/08 00:59:36, 1590, 22.66, 83.25
2023/09/08 00:59:41, 1590, 22.66, 83.24
2023/09/08 00:59:46, 1590, 22.67, 83.22
2023/09/08 00:59:51, 1591, 22.68, 83.24
2023/09/08 00:59:56, 1591, 22.66, 83.17
2023/09/08 01:00:01, 1591, 22.68, 83.24
2023/09/08 01:00:06, 1591, 22.66, 83.21
2023/09/08 01:00:11, 1591, 22.66, 83.24
2023/09/08 01:00:16, 1591, 22.68, 83.25
2023/09/08 01:00:21, 1592, 22.67, 83.25
2023/09/08 01:00:26, 1592, 22.69, 83.23
2023/09/08 01:00:31, 1592, 22.67, 83.23
2023/09/08 01:00:36, 1593, 22.66, 83.22
2023/09/08 01:00:41, 1596, 22.65, 83.20
2023/09/08 01:00:46, 1595, 22.65, 83.19
2023/09/08 01:00:51, 1595, 22.65, 83.20
2023/09/08 01:00:56, 1595, 22.66, 83.20
2023/09/08 01:01:01, 1596, 22.65, 83.18
2023/09/08 01:01:06, 1596, 22.67, 83.19
2023/09/08 01:01:11, 1596, 22.66, 83.21
2023/09/08 01:01:16, 1596, 22.67, 83.20
2023/09/08 01:01:21, 1596, 22.65, 83.20
2023/09/08 01:01:26, 1597, 22.66, 83.22
2023/09/08 01:01:31, 1597, 22.66, 83.22
2023/09/08 01:01:36, 1598, 22.65, 83.19
2023/09/08 01:01:41, 1598, 22.68, 83.22
2023/09/08 01:01:46, 1598, 22.66, 83.19
2023/09/08 01:01:51, 1597, 22.68, 83.17
2023/09/08 01:01:56, 1598, 22.67, 83.22
2023/09/08 01:02:01, 1598, 22.67, 83.22
2023/09/08 01:02:06, 1597, 22.67, 83.16
2023/09/08 01:02:11, 1594, 22.64, 83.18
2023/09/08 01:02:16, 1592, 22.66, 83.19
2023/09/08 01:02:21, 1592, 22.67, 83.20
2023/09/08 01:02:26, 1591, 22.66, 83.16
2023/09/08 01:02:31, 1592, 22.65, 83.20
2023/09/08 01:02:36, 1592, 22.66, 83.20
2023/09/08 01:02:41, 1592, 22.66, 83.20
2023/09/08 01:02:46, 1592, 22.66, 83.17
2023/09/08 01:02:51, 1592, 22.66, 83.19
2023/09/08 01:02:56, 1592, 22.67, 83.16
2023/09/08 01:03:01, 1592, 22.66, 83.19
2023/09/08 01:03:06, 1593, 22.64, 83.16
2023/09/08 01:03:11, 1593, 22.65, 83.17
2023/09/08 01:03:16, 1593, 22.65, 83.15
2023/09/08 01:03:21, 1594, 22.64, 83.12
2023/09/08 01:03:26, 1594, 22.65, 83.20
2023/09/08 01:03:31, 1594, 22.66, 83.15
2023/09/08 01:03:36, 1595, 22.65, 83.18
2023/09/08 01:03:41, 1594, 22.66, 83.17
2023/09/08 01:03:46, 1594, 22.66, 83.20
2023/09/08 01:03:51, 1595, 22.65, 83.15
2023/09/08 01:03:56, 1595, 22.67, 83.18
2023/09/08 01:04:01, 1594, 22.65, 83.18
2023/09/08 01:04:06, 1593, 22.66, 83.15
2023/09/08 01:04:11, 1593, 22.64, 83.16
2023/09/08 01:04:16, 1594, 22.66, 83.17
2023/09/08 01:04:21, 1593, 22.64, 83.14
2023/09/08 01:04:26, 1594, 22.65, 83.20
2023/09/08 01:04:31, 1594, 22.65, 83.17
2023/09/08 01:04:36, 1594, 22.65, 83.13
2023/09/08 01:04:41, 1595, 22.65, 83.16
2023/09/08 01:04:46, 1596, 22.67, 83.16
2023/09/08 01:04:52, 1596, 22.64, 83.15
2023/09/08 01:04:57, 1595, 22.66, 83.14
2023/09/08 01:05:02, 1594, 22.63, 83.18
2023/09/08 01:05:07, 1594, 22.64, 83.17
2023/09/08 01:05:12, 1594, 22.65, 83.15
2023/09/08 01:05:17, 1595, 22.67, 83.15
2023/09/08 01:05:22, 1595, 22.65, 83.17
2023/09/08 01:05:27, 1595, 22.64, 83.16
2023/09/08 01:05:32, 1595, 22.63, 83.12
2023/09/08 01:05:37, 1594, 22.65, 83.12
2023/09/08 01:05:42, 1595, 22.64, 83.11
2023/09/08 01:05:47, 1596, 22.65, 83.15
2023/09/08 01:05:52, 1596, 22.63, 83.11
2023/09/08 01:05:57, 1595, 22.65, 83.13
2023/09/08 01:06:02, 1595, 22.66, 83.17
2023/09/08 01:06:07, 1596, 22.66, 83.15
2023/09/08 01:06:12, 1596, 22.65, 83.11
2023/09/08 01:06:17, 1595, 22.64, 83.12
2023/09/08 01:06:22, 1594, 22.65, 83.07
2023/09/08 01:06:27, 1595, 22.64, 83.13
2023/09/08 01:06:32, 1595, 22.64, 83.09
2023/09/08 01:06:37, 1595, 22.65, 83.12
2023/09/08 01:06:42, 1594, 22.66, 83.11
2023/09/08 01:06:47, 1594, 22.65, 83.12
2023/09/08 01:06:52, 1594, 22.66, 83.10
2023/09/08 01:06:57, 1593, 22.65, 83.11
2023/09/08 01:07:02, 1594, 22.67, 83.13
2023/09/08 01:07:07, 1594, 22.65, 83.12
2023/09/08 01:07:12, 1594, 22.65, 83.08
2023/09/08 01:07:17, 1594, 22.64, 83.08
2023/09/08 01:07:22, 1595, 22.64, 83.11
2023/09/08 01:07:27, 1594, 22.65, 83.14
2023/09/08 01:07:32, 1595, 22.65, 83.08
2023/09/08 01:07:37, 1596, 22.66, 83.09
2023/09/08 01:07:42, 1596, 22.65, 83.11
2023/09/08 01:07:47, 1598, 22.65, 83.11
2023/09/08 01:07:52, 1598, 22.66, 83.08
2023/09/08 01:07:57, 1598, 22.65, 83.06
2023/09/08 01:08:02, 1598, 22.65, 83.08
2023/09/08 01:08:07, 1597, 22.67, 83.08
2023/09/08 01:08:12, 1596, 22.65, 83.06
2023/09/08 01:08:17, 1596, 22.68, 83.14
2023/09/08 01:08:22, 1596, 22.65, 83.08
2023/09/08 01:08:27, 1595, 22.66, 83.09
2023/09/08 01:08:32, 1595, 22.64, 83.05
2023/09/08 01:08:37, 1596, 22.64, 83.06
2023/09/08 01:08:42, 1596, 22.65, 83.10
2023/09/08 01:08:47, 1597, 22.65, 83.07
2023/09/08 01:08:52, 1597, 22.65, 83.09
2023/09/08 01:08:57, 1597, 22.64, 83.08
2023/09/08 01:09:02, 1597, 22.67, 83.08
2023/09/08 01:09:07, 1597, 22.65, 83.10
2023/09/08 01:09:12, 1597, 22.66, 83.10
2023/09/08 01:09:17, 1596, 22.64, 83.06
2023/09/08 01:09:22, 1597, 22.63, 83.07
2023/09/08 01:09:27, 1597, 22.64, 83.04
2023/09/08 01:09:32, 1596, 22.64, 83.06
2023/09/08 01:09:37, 1595, 22.64, 83.04
2023/09/08 01:09:42, 1596, 22.64, 83.06
2023/09/08 01:09:47, 1595, 22.64, 83.06
2023/09/08 01:09:52, 1596, 22.65, 83.08
2023/09/08 01:09:57, 1596, 22.66, 83.09
2023/09/08 01:10:02, 1596, 22.65, 83.06
2023/09/08 01:10:07, 1596, 22.65, 83.08
2023/09/08 01:10:12, 1596, 22.64, 83.07
2023/09/08 01:10:17, 1596, 22.64, 83.06
2023/09/08 01:10:22, 1597, 22.68, 83.08
2023/09/08 01:10:27, 1596, 22.62, 83.01
2023/09/08 01:10:32, 1596, 22.65, 83.04
2023/09/08 01:10:37, 1596, 22.65, 83.05
2023/09/08 01:10:42, 1597, 22.64, 83.04
2023/09/08 01:10:47, 1597, 22.66, 83.08
2023/09/08 01:10:52, 1597, 22.64, 83.04
2023/09/08 01:10:57, 1598, 22.64, 83.03
2023/09/08 01:11:02, 1598, 22.64, 83.03
2023/09/08 01:11:07, 1597, 22.65, 83.03
2023/09/08 01:11:12, 1598, 22.65, 83.03
2023/09/08 01:11:17, 1597, 22.65, 83.00
2023/09/08 01:11:22, 1597, 22.65, 83.02
2023/09/08 01:11:27, 1597, 22.65, 83.01
2023/09/08 01:11:32, 1598, 22.65, 83.01
2023/09/08 01:11:37, 1598, 22.65, 83.03
2023/09/08 01:11:42, 1598, 22.63, 83.01
2023/09/08 01:11:47, 1598, 22.66, 83.01
2023/09/08 01:11:52, 1599, 22.63, 83.01
2023/09/08 01:11:57, 1599, 22.65, 83.04
2023/09/08 01:12:02, 1599, 22.66, 83.04
2023/09/08 01:12:07, 1599, 22.68, 83.03
2023/09/08 01:12:12, 1598, 22.65, 83.04
2023/09/08 01:12:17, 1598, 22.63, 82.99
2023/09/08 01:12:22, 1598, 22.66, 83.03
2023/09/08 01:12:27, 1597, 22.64, 82.99
2023/09/08 01:12:32, 1597, 22.64, 83.00
2023/09/08 01:12:37, 1598, 22.65, 83.03
2023/09/08 01:12:42, 1598, 22.64, 83.00
2023/09/08 01:12:47, 1597, 22.62, 82.97
2023/09/08 01:12:52, 1598, 22.66, 82.99
2023/09/08 01:12:57, 1599, 22.65, 83.02
2023/09/08 01:13:02, 1598, 22.65, 83.00
2023/09/08 01:13:07, 1599, 22.64, 82.98
2023/09/08 01:13:12, 1599, 22.65, 83.01
2023/09/08 01:13:17, 1599, 22.64, 82.99
2023/09/08 01:13:22, 1599, 22.65, 82.99
2023/09/08 01:13:27, 1600, 22.63, 82.99
2023/09/08 01:13:32, 1599, 22.64, 82.98
2023/09/08 01:13:37, 1600, 22.64, 82.99
2023/09/08 01:13:42, 1600, 22.64, 83.00
