time, co2(ppm), temperature(C), rel_humidity(percent)
01-09-2023 23:02:57, 1363, 20.83, 71.21
01-09-2023 23:03:02, 1362, 20.80, 71.18
01-09-2023 23:03:07, 1363, 20.81, 71.24
01-09-2023 23:03:12, 1363, 20.80, 71.18
01-09-2023 23:03:17, 1362, 20.80, 71.15
01-09-2023 23:03:22, 1363, 20.79, 71.20
01-09-2023 23:03:27, 1362, 20.79, 71.17
01-09-2023 23:03:32, 1363, 20.79, 71.18
01-09-2023 23:03:37, 1363, 20.81, 71.17
01-09-2023 23:03:42, 1364, 20.79, 71.18
01-09-2023 23:03:47, 1364, 20.76, 71.20
01-09-2023 23:03:52, 1363, 20.80, 71.17
01-09-2023 23:03:57, 1364, 20.80, 71.19
01-09-2023 23:04:02, 1364, 20.79, 71.15
01-09-2023 23:04:07, 1364, 20.81, 71.17
01-09-2023 23:04:12, 1365, 20.80, 71.15
01-09-2023 23:04:17, 1365, 20.79, 71.16
01-09-2023 23:04:22, 1365, 20.79, 71.20
01-09-2023 23:04:27, 1364, 20.78, 71.19
01-09-2023 23:04:32, 1365, 20.80, 71.19
01-09-2023 23:04:37, 1365, 20.81, 71.21
01-09-2023 23:04:42, 1365, 20.80, 71.15
01-09-2023 23:04:47, 1365, 20.80, 71.17
01-09-2023 23:04:52, 1366, 20.79, 71.21
01-09-2023 23:04:57, 1365, 20.80, 71.19
01-09-2023 23:05:02, 1364, 20.81, 71.18
01-09-2023 23:05:07, 1364, 20.79, 71.18
01-09-2023 23:05:12, 1364, 20.77, 71.17
01-09-2023 23:05:17, 1364, 20.79, 71.18
01-09-2023 23:05:22, 1364, 20.79, 71.16
01-09-2023 23:05:27, 1364, 20.81, 71.19
01-09-2023 23:05:32, 1364, 20.79, 71.19
01-09-2023 23:05:37, 1364, 20.79, 71.17
01-09-2023 23:05:42, 1363, 20.79, 71.15
01-09-2023 23:05:47, 1363, 20.77, 71.20
01-09-2023 23:05:52, 1363, 20.79, 71.20
01-09-2023 23:05:57, 1363, 20.79, 71.20
01-09-2023 23:06:02, 1362, 20.79, 71.17
01-09-2023 23:06:07, 1361, 20.78, 71.20
01-09-2023 23:06:12, 1360, 20.80, 71.16
01-09-2023 23:06:17, 1360, 20.78, 71.16
01-09-2023 23:06:22, 1359, 20.77, 71.18
01-09-2023 23:06:27, 1359, 20.77, 71.20
01-09-2023 23:06:32, 1360, 20.79, 71.17
01-09-2023 23:06:37, 1361, 20.78, 71.22
01-09-2023 23:06:42, 1361, 20.77, 71.19
01-09-2023 23:06:47, 1362, 20.77, 71.17
01-09-2023 23:06:52, 1360, 20.77, 71.15
01-09-2023 23:06:57, 1360, 20.77, 71.18
01-09-2023 23:07:02, 1360, 20.76, 71.15
01-09-2023 23:07:07, 1360, 20.79, 71.22
01-09-2023 23:07:12, 1360, 20.79, 71.16
01-09-2023 23:07:18, 1359, 20.77, 71.17
01-09-2023 23:07:23, 1359, 20.78, 71.18
01-09-2023 23:07:28, 1358, 20.78, 71.21
01-09-2023 23:07:33, 1358, 20.78, 71.18
01-09-2023 23:07:38, 1358, 20.78, 71.16
01-09-2023 23:07:43, 1358, 20.77, 71.21
01-09-2023 23:07:48, 1358, 20.80, 71.14
01-09-2023 23:07:53, 1357, 20.79, 71.16
01-09-2023 23:07:58, 1358, 20.78, 71.17
01-09-2023 23:08:03, 1358, 20.77, 71.17
01-09-2023 23:08:08, 1359, 20.79, 71.18
01-09-2023 23:08:13, 1359, 20.78, 71.19
01-09-2023 23:08:18, 1359, 20.75, 71.15
01-09-2023 23:08:23, 1359, 20.79, 71.16
01-09-2023 23:08:28, 1358, 20.78, 71.20
01-09-2023 23:08:33, 1358, 20.79, 71.17
01-09-2023 23:08:38, 1357, 20.75, 71.19
01-09-2023 23:08:43, 1358, 20.78, 71.20
01-09-2023 23:08:48, 1358, 20.78, 71.16
01-09-2023 23:08:53, 1358, 20.78, 71.17
01-09-2023 23:08:58, 1357, 20.77, 71.13
01-09-2023 23:09:03, 1358, 20.78, 71.18
01-09-2023 23:09:08, 1357, 20.77, 71.18
01-09-2023 23:09:13, 1358, 20.79, 71.17
01-09-2023 23:09:18, 1358, 20.77, 71.18
01-09-2023 23:09:23, 1357, 20.78, 71.18
01-09-2023 23:09:28, 1357, 20.80, 71.16
01-09-2023 23:09:33, 1356, 20.77, 71.17
01-09-2023 23:09:38, 1356, 20.77, 71.17
01-09-2023 23:09:43, 1355, 20.76, 71.14
01-09-2023 23:09:48, 1355, 20.77, 71.14
01-09-2023 23:09:53, 1356, 20.76, 71.18
01-09-2023 23:09:58, 1355, 20.77, 71.16
01-09-2023 23:10:03, 1355, 20.79, 71.20
01-09-2023 23:10:08, 1355, 20.78, 71.19
01-09-2023 23:10:13, 1355, 20.78, 71.19
01-09-2023 23:10:18, 1355, 20.78, 71.17
01-09-2023 23:10:23, 1355, 20.78, 71.18
01-09-2023 23:10:28, 1355, 20.77, 71.21
01-09-2023 23:10:33, 1355, 20.77, 71.17
01-09-2023 23:10:38, 1355, 20.78, 71.18
01-09-2023 23:10:43, 1357, 20.77, 71.20
01-09-2023 23:10:48, 1356, 20.78, 71.18
01-09-2023 23:10:53, 1356, 20.75, 71.19
01-09-2023 23:10:58, 1356, 20.77, 71.21
01-09-2023 23:11:03, 1356, 20.78, 71.19
01-09-2023 23:11:08, 1356, 20.78, 71.18
01-09-2023 23:11:13, 1355, 20.77, 71.20
01-09-2023 23:11:18, 1356, 20.77, 71.20
01-09-2023 23:11:23, 1355, 20.75, 71.21
01-09-2023 23:11:28, 1355, 20.76, 71.23
01-09-2023 23:11:33, 1355, 20.77, 71.19
01-09-2023 23:11:38, 1354, 20.78, 71.21
01-09-2023 23:11:43, 1353, 20.77, 71.15
01-09-2023 23:11:48, 1353, 20.75, 71.19
01-09-2023 23:11:53, 1354, 20.76, 71.15
01-09-2023 23:11:58, 1354, 20.77, 71.20
01-09-2023 23:12:03, 1354, 20.76, 71.17
01-09-2023 23:12:08, 1353, 20.75, 71.21
01-09-2023 23:12:13, 1354, 20.77, 71.22
01-09-2023 23:12:18, 1354, 20.76, 71.19
01-09-2023 23:12:23, 1353, 20.76, 71.22
01-09-2023 23:12:28, 1354, 20.76, 71.19
01-09-2023 23:12:33, 1354, 20.80, 71.18
01-09-2023 23:12:38, 1355, 20.78, 71.17
01-09-2023 23:12:43, 1355, 20.77, 71.18
01-09-2023 23:12:48, 1356, 20.77, 71.17
01-09-2023 23:12:53, 1356, 20.77, 71.19
01-09-2023 23:12:58, 1356, 20.78, 71.16
01-09-2023 23:13:03, 1357, 20.77, 71.16
01-09-2023 23:13:08, 1357, 20.77, 71.16
01-09-2023 23:13:13, 1356, 20.75, 71.14
01-09-2023 23:13:18, 1357, 20.76, 71.18
01-09-2023 23:13:23, 1357, 20.75, 71.20
01-09-2023 23:13:28, 1357, 20.75, 71.16
01-09-2023 23:13:33, 1357, 20.77, 71.19
01-09-2023 23:13:38, 1358, 20.77, 71.18
01-09-2023 23:13:43, 1359, 20.77, 71.18
01-09-2023 23:13:48, 1359, 20.78, 71.19
01-09-2023 23:13:53, 1359, 20.78, 71.18
01-09-2023 23:13:58, 1359, 20.78, 71.17
01-09-2023 23:14:03, 1359, 20.79, 71.14
01-09-2023 23:14:08, 1359, 20.79, 71.13
01-09-2023 23:14:13, 1360, 20.79, 71.16
01-09-2023 23:14:18, 1360, 20.77, 71.16
01-09-2023 23:14:23, 1361, 20.76, 71.15
01-09-2023 23:14:28, 1360, 20.77, 71.18
01-09-2023 23:14:33, 1360, 20.78, 71.17
01-09-2023 23:14:38, 1361, 20.78, 71.16
01-09-2023 23:14:43, 1360, 20.75, 71.17
01-09-2023 23:14:48, 1360, 20.77, 71.21
01-09-2023 23:14:53, 1360, 20.76, 71.20
01-09-2023 23:14:58, 1360, 20.76, 71.20
01-09-2023 23:15:03, 1360, 20.75, 71.17
01-09-2023 23:15:08, 1361, 20.79, 71.16
01-09-2023 23:15:13, 1361, 20.76, 71.19
01-09-2023 23:15:18, 1361, 20.75, 71.17
01-09-2023 23:15:23, 1362, 20.78, 71.16
01-09-2023 23:15:28, 1361, 20.77, 71.19
01-09-2023 23:15:33, 1361, 20.77, 71.17
01-09-2023 23:15:38, 1362, 20.77, 71.18
01-09-2023 23:15:43, 1361, 20.76, 71.17
01-09-2023 23:15:48, 1361, 20.78, 71.18
01-09-2023 23:15:53, 1361, 20.77, 71.16
01-09-2023 23:15:58, 1361, 20.76, 71.17
01-09-2023 23:16:03, 1360, 20.75, 71.14
01-09-2023 23:16:08, 1361, 20.77, 71.17
01-09-2023 23:16:13, 1360, 20.76, 71.19
01-09-2023 23:16:18, 1360, 20.76, 71.22
01-09-2023 23:16:23, 1360, 20.74, 71.17
01-09-2023 23:16:28, 1360, 20.76, 71.18
01-09-2023 23:16:33, 1360, 20.76, 71.13
01-09-2023 23:16:38, 1360, 20.76, 71.19
01-09-2023 23:16:43, 1361, 20.76, 71.15
01-09-2023 23:16:48, 1361, 20.76, 71.15
01-09-2023 23:16:53, 1360, 20.77, 71.17
01-09-2023 23:16:58, 1359, 20.74, 71.16
01-09-2023 23:17:03, 1360, 20.77, 71.17
01-09-2023 23:17:08, 1360, 20.74, 71.17
01-09-2023 23:17:13, 1360, 20.77, 71.18
01-09-2023 23:17:18, 1359, 20.74, 71.15
01-09-2023 23:17:23, 1359, 20.77, 71.14
01-09-2023 23:17:28, 1358, 20.76, 71.17
01-09-2023 23:17:33, 1358, 20.77, 71.17
01-09-2023 23:17:38, 1358, 20.77, 71.16
01-09-2023 23:17:43, 1359, 20.78, 71.20
01-09-2023 23:17:48, 1359, 20.75, 71.16
01-09-2023 23:17:53, 1359, 20.76, 71.14
01-09-2023 23:17:58, 1359, 20.75, 71.14
01-09-2023 23:18:03, 1359, 20.76, 71.10
01-09-2023 23:18:08, 1358, 20.76, 71.17
01-09-2023 23:18:13, 1359, 20.78, 71.15
01-09-2023 23:18:18, 1358, 20.78, 71.17
01-09-2023 23:18:23, 1359, 20.77, 71.17
01-09-2023 23:18:28, 1360, 20.76, 71.17
01-09-2023 23:18:33, 1360, 20.76, 71.17
01-09-2023 23:18:38, 1360, 20.76, 71.17
01-09-2023 23:18:43, 1360, 20.78, 71.15
01-09-2023 23:18:48, 1361, 20.78, 71.15
01-09-2023 23:18:53, 1360, 20.77, 71.17
01-09-2023 23:18:58, 1360, 20.77, 71.17
01-09-2023 23:19:03, 1360, 20.76, 71.17
01-09-2023 23:19:08, 1360, 20.74, 71.20
01-09-2023 23:19:13, 1360, 20.76, 71.19
01-09-2023 23:19:18, 1361, 20.77, 71.15
01-09-2023 23:19:23, 1362, 20.76, 71.15
01-09-2023 23:19:28, 1362, 20.76, 71.15
01-09-2023 23:19:33, 1362, 20.75, 71.12
01-09-2023 23:19:38, 1363, 20.76, 71.15
01-09-2023 23:19:43, 1363, 20.75, 71.16
01-09-2023 23:19:48, 1364, 20.73, 71.15
01-09-2023 23:19:53, 1364, 20.77, 71.14
01-09-2023 23:19:58, 1364, 20.76, 71.11
01-09-2023 23:20:03, 1364, 20.75, 71.12
01-09-2023 23:20:08, 1364, 20.76, 71.17
01-09-2023 23:20:13, 1364, 20.76, 71.14
01-09-2023 23:20:18, 1366, 20.76, 71.15
01-09-2023 23:20:23, 1366, 20.76, 71.17
01-09-2023 23:20:28, 1366, 20.75, 71.14
01-09-2023 23:20:33, 1366, 20.77, 71.18
01-09-2023 23:20:38, 1365, 20.74, 71.13
01-09-2023 23:20:43, 1365, 20.76, 71.17
01-09-2023 23:20:48, 1365, 20.76, 71.15
01-09-2023 23:20:53, 1365, 20.78, 71.15
01-09-2023 23:20:58, 1365, 20.77, 71.17
01-09-2023 23:21:03, 1364, 20.75, 71.15
01-09-2023 23:21:08, 1363, 20.76, 71.17
01-09-2023 23:21:13, 1362, 20.77, 71.15
01-09-2023 23:21:18, 1362, 20.75, 71.16
01-09-2023 23:21:23, 1363, 20.77, 71.15
01-09-2023 23:21:28, 1363, 20.75, 71.12
01-09-2023 23:21:33, 1363, 20.75, 71.12
01-09-2023 23:21:39, 1363, 20.75, 71.15
01-09-2023 23:21:44, 1363, 20.76, 71.19
01-09-2023 23:21:49, 1363, 20.75, 71.12
01-09-2023 23:21:54, 1363, 20.75, 71.19
01-09-2023 23:21:59, 1363, 20.75, 71.11
01-09-2023 23:22:04, 1364, 20.75, 71.20
01-09-2023 23:22:09, 1364, 20.74, 71.17
01-09-2023 23:22:14, 1364, 20.75, 71.15
01-09-2023 23:22:19, 1362, 20.74, 71.20
01-09-2023 23:22:24, 1363, 20.75, 71.14
01-09-2023 23:22:29, 1363, 20.76, 71.19
01-09-2023 23:22:34, 1363, 20.76, 71.11
01-09-2023 23:22:39, 1362, 20.74, 71.12
01-09-2023 23:22:44, 1363, 20.76, 71.12
01-09-2023 23:22:49, 1363, 20.75, 71.16
01-09-2023 23:22:54, 1363, 20.73, 71.15
01-09-2023 23:22:59, 1363, 20.77, 71.17
01-09-2023 23:23:04, 1362, 20.75, 71.16
01-09-2023 23:23:09, 1362, 20.76, 71.15
01-09-2023 23:23:14, 1361, 20.75, 71.14
01-09-2023 23:23:19, 1361, 20.75, 71.13
01-09-2023 23:23:24, 1360, 20.73, 71.16
01-09-2023 23:23:29, 1360, 20.73, 71.16
01-09-2023 23:23:34, 1360, 20.75, 71.16
01-09-2023 23:23:39, 1360, 20.77, 71.19
01-09-2023 23:23:44, 1361, 20.74, 71.16
01-09-2023 23:23:49, 1362, 20.76, 71.18
01-09-2023 23:23:54, 1361, 20.75, 71.14
01-09-2023 23:23:59, 1362, 20.76, 71.17
01-09-2023 23:24:04, 1361, 20.77, 71.17
01-09-2023 23:24:09, 1361, 20.74, 71.17
01-09-2023 23:24:14, 1361, 20.75, 71.16
01-09-2023 23:24:19, 1361, 20.74, 71.16
01-09-2023 23:24:24, 1362, 20.74, 71.16
01-09-2023 23:24:29, 1362, 20.74, 71.18
01-09-2023 23:24:34, 1362, 20.76, 71.19
01-09-2023 23:24:39, 1362, 20.75, 71.13
01-09-2023 23:24:44, 1362, 20.75, 71.16
01-09-2023 23:24:49, 1362, 20.75, 71.12
01-09-2023 23:24:54, 1362, 20.75, 71.20
01-09-2023 23:24:59, 1363, 20.74, 71.19
01-09-2023 23:25:04, 1362, 20.74, 71.14
01-09-2023 23:25:09, 1362, 20.73, 71.16
01-09-2023 23:25:14, 1362, 20.75, 71.16
01-09-2023 23:25:19, 1361, 20.75, 71.15
01-09-2023 23:25:24, 1361, 20.76, 71.15
01-09-2023 23:25:29, 1361, 20.76, 71.17
01-09-2023 23:25:34, 1360, 20.75, 71.11
01-09-2023 23:25:39, 1361, 20.76, 71.17
01-09-2023 23:25:44, 1360, 20.76, 71.15
01-09-2023 23:25:49, 1360, 20.75, 71.16
01-09-2023 23:25:54, 1361, 20.75, 71.13
01-09-2023 23:25:59, 1361, 20.76, 71.15
01-09-2023 23:26:04, 1361, 20.74, 71.14
01-09-2023 23:26:09, 1361, 20.76, 71.17
01-09-2023 23:26:14, 1362, 20.74, 71.17
01-09-2023 23:26:19, 1360, 20.75, 71.10
01-09-2023 23:26:24, 1361, 20.75, 71.15
01-09-2023 23:26:29, 1362, 20.75, 71.16
01-09-2023 23:26:34, 1361, 20.73, 71.17
01-09-2023 23:26:39, 1362, 20.73, 71.15
01-09-2023 23:26:44, 1362, 20.75, 71.17
01-09-2023 23:26:49, 1362, 20.74, 71.13
01-09-2023 23:26:54, 1362, 20.76, 71.11
01-09-2023 23:26:59, 1362, 20.74, 71.14
01-09-2023 23:27:04, 1362, 20.74, 71.14
01-09-2023 23:27:09, 1363, 20.75, 71.19
01-09-2023 23:27:14, 1362, 20.76, 71.09
01-09-2023 23:27:19, 1362, 20.75, 71.15
01-09-2023 23:27:24, 1362, 20.75, 71.10
01-09-2023 23:27:29, 1362, 20.74, 71.16
01-09-2023 23:27:34, 1362, 20.74, 71.17
01-09-2023 23:27:39, 1362, 20.76, 71.19
01-09-2023 23:27:44, 1363, 20.76, 71.20
01-09-2023 23:27:49, 1364, 20.74, 71.12
01-09-2023 23:27:54, 1364, 20.75, 71.14
01-09-2023 23:27:59, 1365, 20.74, 71.15
01-09-2023 23:28:04, 1365, 20.76, 71.14
01-09-2023 23:28:09, 1366, 20.75, 71.13
01-09-2023 23:28:14, 1365, 20.74, 71.12
01-09-2023 23:28:19, 1365, 20.75, 71.13
01-09-2023 23:28:24, 1365, 20.74, 71.11
01-09-2023 23:28:29, 1365, 20.77, 71.14
01-09-2023 23:28:34, 1364, 20.75, 71.13
01-09-2023 23:28:39, 1362, 20.74, 71.10
01-09-2023 23:28:44, 1363, 20.76, 71.14
01-09-2023 23:28:49, 1361, 20.75, 71.13
01-09-2023 23:28:54, 1361, 20.75, 71.12
01-09-2023 23:28:59, 1360, 20.74, 71.16
01-09-2023 23:29:04, 1361, 20.74, 71.12
01-09-2023 23:29:09, 1361, 20.73, 71.15
01-09-2023 23:29:14, 1361, 20.73, 71.17
01-09-2023 23:29:19, 1360, 20.74, 71.13
01-09-2023 23:29:24, 1360, 20.75, 71.16
01-09-2023 23:29:29, 1360, 20.75, 71.17
01-09-2023 23:29:34, 1361, 20.73, 71.14
01-09-2023 23:29:39, 1362, 20.74, 71.15
01-09-2023 23:29:44, 1362, 20.76, 71.17
01-09-2023 23:29:49, 1363, 20.74, 71.11
01-09-2023 23:29:54, 1363, 20.75, 71.12
01-09-2023 23:29:59, 1362, 20.74, 71.12
01-09-2023 23:30:04, 1361, 20.73, 71.12
01-09-2023 23:30:09, 1361, 20.75, 71.13
01-09-2023 23:30:14, 1360, 20.74, 71.13
01-09-2023 23:30:19, 1360, 20.74, 71.17
01-09-2023 23:30:24, 1360, 20.77, 71.15
01-09-2023 23:30:29, 1360, 20.75, 71.11
01-09-2023 23:30:34, 1360, 20.74, 71.14
01-09-2023 23:30:39, 1359, 20.75, 71.15
01-09-2023 23:30:44, 1360, 20.74, 71.15
01-09-2023 23:30:49, 1359, 20.74, 71.15
01-09-2023 23:30:54, 1360, 20.76, 71.12
01-09-2023 23:30:59, 1360, 20.74, 71.15
01-09-2023 23:31:04, 1360, 20.74, 71.13
01-09-2023 23:31:09, 1360, 20.74, 71.15
01-09-2023 23:31:14, 1361, 20.77, 71.15
01-09-2023 23:31:19, 1361, 20.75, 71.11
01-09-2023 23:31:24, 1361, 20.73, 71.12
01-09-2023 23:31:29, 1361, 20.75, 71.14
01-09-2023 23:31:34, 1361, 20.74, 71.15
01-09-2023 23:31:39, 1361, 20.71, 71.12
01-09-2023 23:31:44, 1361, 20.74, 71.13
01-09-2023 23:31:49, 1362, 20.74, 71.17
01-09-2023 23:31:54, 1362, 20.74, 71.13
01-09-2023 23:31:59, 1362, 20.75, 71.13
01-09-2023 23:32:04, 1361, 20.74, 71.15
01-09-2023 23:32:09, 1361, 20.73, 71.12
01-09-2023 23:32:14, 1360, 20.73, 71.12
01-09-2023 23:32:19, 1361, 20.73, 71.16
01-09-2023 23:32:24, 1361, 20.72, 71.11
01-09-2023 23:32:29, 1361, 20.73, 71.16
01-09-2023 23:32:34, 1361, 20.75, 71.14
01-09-2023 23:32:39, 1362, 20.73, 71.14
01-09-2023 23:32:44, 1362, 20.73, 71.16
01-09-2023 23:32:49, 1363, 20.73, 71.17
01-09-2023 23:32:54, 1363, 20.73, 71.16
01-09-2023 23:32:59, 1363, 20.75, 71.14
01-09-2023 23:33:04, 1362, 20.73, 71.13
01-09-2023 23:33:09, 1363, 20.73, 71.16
01-09-2023 23:33:14, 1363, 20.74, 71.11
01-09-2023 23:33:19, 1362, 20.73, 71.15
01-09-2023 23:33:24, 1361, 20.71, 71.16
01-09-2023 23:33:29, 1361, 20.74, 71.13
01-09-2023 23:33:34, 1361, 20.73, 71.14
01-09-2023 23:33:39, 1361, 20.73, 71.13
01-09-2023 23:33:44, 1361, 20.73, 71.14
01-09-2023 23:33:49, 1361, 20.73, 71.15
01-09-2023 23:33:54, 1361, 20.73, 71.08
01-09-2023 23:33:59, 1361, 20.74, 71.16
01-09-2023 23:34:04, 1361, 20.72, 71.11
01-09-2023 23:34:09, 1361, 20.72, 71.16
01-09-2023 23:34:14, 1361, 20.72, 71.12
01-09-2023 23:34:19, 1361, 20.73, 71.14
01-09-2023 23:34:24, 1362, 20.74, 71.14
01-09-2023 23:34:29, 1362, 20.73, 71.14
01-09-2023 23:34:34, 1363, 20.74, 71.15
01-09-2023 23:34:39, 1362, 20.73, 71.14
01-09-2023 23:34:44, 1363, 20.73, 71.18
01-09-2023 23:34:49, 1362, 20.72, 71.14
01-09-2023 23:34:54, 1362, 20.74, 71.16
01-09-2023 23:34:59, 1362, 20.74, 71.15
01-09-2023 23:35:04, 1361, 20.73, 71.16
01-09-2023 23:35:09, 1362, 20.73, 71.15
01-09-2023 23:35:14, 1361, 20.74, 71.17
01-09-2023 23:35:19, 1362, 20.73, 71.15
01-09-2023 23:35:24, 1361, 20.74, 71.13
01-09-2023 23:35:29, 1362, 20.74, 71.16
01-09-2023 23:35:34, 1361, 20.73, 71.16
01-09-2023 23:35:39, 1360, 20.72, 71.13
01-09-2023 23:35:44, 1360, 20.73, 71.11
01-09-2023 23:35:49, 1361, 20.73, 71.14
01-09-2023 23:35:54, 1361, 20.72, 71.14
01-09-2023 23:35:59, 1361, 20.73, 71.12
01-09-2023 23:36:04, 1361, 20.71, 71.12
01-09-2023 23:36:09, 1361, 20.71, 71.18
01-09-2023 23:36:14, 1360, 20.73, 71.13
01-09-2023 23:36:19, 1359, 20.73, 71.12
01-09-2023 23:36:24, 1358, 20.72, 71.12
01-09-2023 23:36:29, 1358, 20.72, 71.11
01-09-2023 23:36:34, 1358, 20.72, 71.12
01-09-2023 23:36:39, 1359, 20.73, 71.13
01-09-2023 23:36:44, 1359, 20.75, 71.13
01-09-2023 23:36:49, 1359, 20.74, 71.13
01-09-2023 23:36:54, 1360, 20.72, 71.08
01-09-2023 23:36:59, 1360, 20.75, 71.09
01-09-2023 23:37:04, 1360, 20.74, 71.12
01-09-2023 23:37:09, 1361, 20.75, 71.13
01-09-2023 23:37:14, 1362, 20.74, 71.10
01-09-2023 23:37:19, 1362, 20.70, 71.14
01-09-2023 23:37:24, 1362, 20.75, 71.11
01-09-2023 23:37:29, 1363, 20.74, 71.14
01-09-2023 23:37:34, 1362, 20.74, 71.15
01-09-2023 23:37:39, 1362, 20.73, 71.10
01-09-2023 23:37:44, 1362, 20.71, 71.15
01-09-2023 23:37:49, 1363, 20.71, 71.13
01-09-2023 23:37:54, 1363, 20.71, 71.12
01-09-2023 23:38:00, 1363, 20.73, 71.13
01-09-2023 23:38:05, 1362, 20.73, 71.13
01-09-2023 23:38:10, 1362, 20.73, 71.17
01-09-2023 23:38:15, 1363, 20.73, 71.12
01-09-2023 23:38:20, 1362, 20.73, 71.12
01-09-2023 23:38:25, 1362, 20.73, 71.12
01-09-2023 23:38:30, 1362, 20.73, 71.11
01-09-2023 23:38:35, 1361, 20.73, 71.11
01-09-2023 23:38:40, 1362, 20.72, 71.13
01-09-2023 23:38:45, 1362, 20.73, 71.15
01-09-2023 23:38:50, 1361, 20.72, 71.11
01-09-2023 23:38:55, 1361, 20.72, 71.14
01-09-2023 23:39:00, 1360, 20.73, 71.12
01-09-2023 23:39:05, 1360, 20.73, 71.11
01-09-2023 23:39:10, 1360, 20.72, 71.12
01-09-2023 23:39:15, 1360, 20.71, 71.15
01-09-2023 23:39:20, 1360, 20.72, 71.11
01-09-2023 23:39:25, 1360, 20.72, 71.15
01-09-2023 23:39:30, 1359, 20.74, 71.16
01-09-2023 23:39:35, 1359, 20.72, 71.14
01-09-2023 23:39:40, 1359, 20.71, 71.12
01-09-2023 23:39:45, 1355, 20.72, 71.13
01-09-2023 23:39:50, 1355, 20.71, 71.15
01-09-2023 23:39:55, 1355, 20.72, 71.15
01-09-2023 23:40:00, 1355, 20.71, 71.15
01-09-2023 23:40:05, 1356, 20.71, 71.14
01-09-2023 23:40:10, 1356, 20.72, 71.14
01-09-2023 23:40:15, 1357, 20.71, 71.15
01-09-2023 23:40:20, 1357, 20.71, 71.14
01-09-2023 23:40:25, 1356, 20.72, 71.12
01-09-2023 23:40:30, 1356, 20.71, 71.13
01-09-2023 23:40:35, 1357, 20.72, 71.16
01-09-2023 23:40:40, 1356, 20.71, 71.13
01-09-2023 23:40:45, 1356, 20.72, 71.16
01-09-2023 23:40:50, 1357, 20.71, 71.14
01-09-2023 23:40:55, 1357, 20.71, 71.15
01-09-2023 23:41:00, 1356, 20.71, 71.13
01-09-2023 23:41:05, 1357, 20.73, 71.14
01-09-2023 23:41:10, 1358, 20.70, 71.16
01-09-2023 23:41:15, 1358, 20.73, 71.11
01-09-2023 23:41:20, 1360, 20.73, 71.12
01-09-2023 23:41:25, 1361, 20.72, 71.15
01-09-2023 23:41:30, 1361, 20.71, 71.14
01-09-2023 23:41:35, 1362, 20.71, 71.15
01-09-2023 23:41:40, 1362, 20.72, 71.16
01-09-2023 23:41:45, 1362, 20.72, 71.17
01-09-2023 23:41:50, 1362, 20.71, 71.09
01-09-2023 23:41:55, 1362, 20.72, 71.16
01-09-2023 23:42:00, 1363, 20.73, 71.08
01-09-2023 23:42:05, 1363, 20.71, 71.16
01-09-2023 23:42:10, 1363, 20.73, 71.18
01-09-2023 23:42:15, 1363, 20.71, 71.13
01-09-2023 23:42:20, 1362, 20.73, 71.12
01-09-2023 23:42:25, 1362, 20.73, 71.15
01-09-2023 23:42:30, 1362, 20.72, 71.08
01-09-2023 23:42:35, 1362, 20.73, 71.15
01-09-2023 23:42:40, 1361, 20.69, 71.13
01-09-2023 23:42:45, 1361, 20.70, 71.10
01-09-2023 23:42:50, 1361, 20.71, 71.16
01-09-2023 23:42:55, 1362, 20.71, 71.14
01-09-2023 23:43:00, 1362, 20.73, 71.16
01-09-2023 23:43:05, 1361, 20.71, 71.10
01-09-2023 23:43:10, 1361, 20.71, 71.14
01-09-2023 23:43:15, 1361, 20.69, 71.17
01-09-2023 23:43:20, 1361, 20.70, 71.13
01-09-2023 23:43:25, 1360, 20.73, 71.16
01-09-2023 23:43:30, 1359, 20.71, 71.13
01-09-2023 23:43:35, 1360, 20.72, 71.16
01-09-2023 23:43:40, 1360, 20.71, 71.15
01-09-2023 23:43:45, 1360, 20.71, 71.15
01-09-2023 23:43:50, 1360, 20.69, 71.13
01-09-2023 23:43:55, 1359, 20.71, 71.15
01-09-2023 23:44:00, 1359, 20.70, 71.10
01-09-2023 23:44:05, 1358, 20.69, 71.11
01-09-2023 23:44:10, 1358, 20.71, 71.15
01-09-2023 23:44:15, 1358, 20.70, 71.15
01-09-2023 23:44:20, 1358, 20.71, 71.16
01-09-2023 23:44:25, 1357, 20.72, 71.12
01-09-2023 23:44:30, 1355, 20.71, 71.13
01-09-2023 23:44:35, 1353, 20.72, 71.14
01-09-2023 23:44:40, 1354, 20.71, 71.12
01-09-2023 23:44:45, 1354, 20.72, 71.13
01-09-2023 23:44:50, 1353, 20.71, 71.13
01-09-2023 23:44:55, 1353, 20.71, 71.15
01-09-2023 23:45:00, 1353, 20.73, 71.15
01-09-2023 23:45:05, 1354, 20.72, 71.10
01-09-2023 23:45:10, 1353, 20.73, 71.13
01-09-2023 23:45:15, 1353, 20.71, 71.12
01-09-2023 23:45:20, 1351, 20.72, 71.13
01-09-2023 23:45:25, 1352, 20.71, 71.09
01-09-2023 23:45:30, 1352, 20.73, 71.13
01-09-2023 23:45:35, 1352, 20.71, 71.10
01-09-2023 23:45:40, 1353, 20.71, 71.10
01-09-2023 23:45:45, 1353, 20.70, 71.13
01-09-2023 23:45:50, 1354, 20.71, 71.16
01-09-2023 23:45:55, 1354, 20.71, 71.14
01-09-2023 23:46:00, 1354, 20.73, 71.11
